chunk_size,chunk_overlap,faithfulness,context_precision,context_recall
1000,100,0.7840909090909092,0.9166666666208333,1.0
1000,200,0.7840909090909092,0.9999999999583333,1.0
1000,300,0.9545454545454546,0.9166666666208333,1.0
